Date,Open,High,Low,Close,Adj Close,Volume,SMA5,SMA25,SMA75,RecentVolume,VolumeMA,FTD,FTD_POS,R_FTD,R_FTD_POS
1992-02-13,3276.800048828125,3283.989990234375,3236.360107421875,3246.699951171875,3246.699951171875,22200000,3249.12001953125,3242.752021484375,3234.2258222026207,21580000.0,24412258.06451613,False,,False,
1992-02-14,3246.699951171875,3254.699951171875,3221.820068359375,3246.0,3246.0,21260000,3253.2400390625,3244.612021484375,3234.593765258789,22200000.0,24313750.0,False,,False,
1992-02-18,3246.0,3268.56005859375,3219.139892578125,3224.699951171875,3224.699951171875,21970000,3249.160009765625,3246.176015625,3234.293952710701,21260000.0,24242727.272727273,False,,False,
1992-02-19,3224.699951171875,3241.72998046875,3215.340087890625,3230.300048828125,3230.300048828125,22930000,3244.9,3245.54001953125,3234.1764849494484,21970000.0,24204117.647058822,False,,False,
1992-02-20,3230.60009765625,3283.77001953125,3230.550048828125,3280.60009765625,3280.60009765625,25840000,3245.660009765625,3246.4240234375,3235.5028738839287,22930000.0,24250857.14285714,False,,False,
1992-02-21,3280.60009765625,3286.669921875,3252.909912109375,3280.199951171875,3280.199951171875,26840000,3252.360009765625,3247.648017578125,3236.7444593641494,25840000.0,24322777.777777776,False,,False,
1992-02-24,3280.199951171875,3289.800048828125,3266.10009765625,3282.39990234375,3282.39990234375,17880000,3259.639990234375,3248.344013671875,3237.97839025549,26840000.0,24148648.64864865,False,,False,
1992-02-25,3282.199951171875,3282.199951171875,3240.3798828125,3257.800048828125,3257.800048828125,20980000,3266.260009765625,3248.496015625,3238.5000128495067,17880000.0,24065263.157894738,False,,False,
1992-02-26,3257.800048828125,3290.919921875,3254.469970703125,3283.300048828125,3283.300048828125,21160000,3276.860009765625,3250.892021484375,3239.6487317207534,20980000.0,23990769.230769232,False,,False,
1992-02-27,3283.300048828125,3286.89990234375,3265.8798828125,3269.5,3269.5,18710000,3274.639990234375,3251.44001953125,3240.3950134277343,21160000.0,23858750.0,False,,False,
1992-02-28,3269.5,3293.3798828125,3259.389892578125,3267.699951171875,3267.699951171875,17960000,3272.139990234375,3253.08001953125,3241.060987519055,18710000.0,23714878.048780486,False,,False,
1992-03-02,3267.699951171875,3276.6201171875,3261.39990234375,3275.300048828125,3275.300048828125,17220000,3270.72001953125,3254.78001953125,3241.876203264509,17960000.0,23560238.095238097,False,,False,
1992-03-03,3275.300048828125,3295.6201171875,3272.81005859375,3290.300048828125,3290.300048828125,19520000,3277.22001953125,3256.768017578125,3243.0023392078488,17220000.0,23466279.06976744,False,,False,
1992-03-04,3290.300048828125,3299.639892578125,3268.56005859375,3268.60009765625,3268.60009765625,22800000,3274.280029296875,3256.628017578125,3243.5841064453125,19520000.0,23451136.363636363,False,,False,
1992-03-05,3268.300048828125,3268.340087890625,3235.68994140625,3241.5,3241.5,18220000,3268.680029296875,3257.288017578125,3243.53779296875,22800000.0,23334888.888888888,False,,False,
1992-03-06,3241.5,3252.010009765625,3213.77001953125,3221.60009765625,3221.60009765625,18460000,3259.46005859375,3256.356025390625,3243.060886548913,18220000.0,23228913.04347826,False,,False,
1992-03-09,3221.60009765625,3227.18994140625,3211.31005859375,3215.10009765625,3215.10009765625,16530000,3247.420068359375,3256.024033203125,3242.4659761469416,18460000.0,23086382.978723403,False,,False,
1992-03-10,3215.10009765625,3248.2099609375,3214.669921875,3231.0,3231.0,20730000,3235.56005859375,3255.900029296875,3242.2271016438804,16530000.0,23037291.666666668,False,,False,
1992-03-11,3231.0,3233.449951171875,3198.35009765625,3208.60009765625,3208.60009765625,17670000,3223.56005859375,3253.33203125,3241.5408362563776,20730000.0,22927755.102040816,False,,False,
1992-03-12,3208.60009765625,3213.10009765625,3188.280029296875,3208.60009765625,3208.60009765625,18080000,3216.980078125,3251.37203125,3240.882021484375,17670000.0,22830800.0,False,,False,
1992-03-13,3208.60009765625,3237.030029296875,3208.179931640625,3235.89990234375,3235.89990234375,16370000,3219.8400390625,3250.5840234375,3240.7843328737745,18080000.0,22687200.0,False,,False,
1992-03-16,3235.89990234375,3236.580078125,3208.409912109375,3236.39990234375,3236.39990234375,15050000,3224.1,3251.0240234375,3240.7000169020434,16370000.0,22515800.0,False,,False,
1992-03-17,3236.39990234375,3260.06005859375,3235.909912109375,3256.0,3256.0,18020000,3229.1,3251.46001953125,3240.9886958284196,15050000.0,22330600.0,False,,False,
1992-03-18,3256.0,3271.909912109375,3246.199951171875,3254.300048828125,3254.300048828125,17890000,3238.239990234375,3251.568017578125,3241.235202365451,18020000.0,22178200.0,False,,False,
1992-03-19,3254.300048828125,3269.89990234375,3251.14990234375,3261.39990234375,3261.39990234375,17170000,3248.799951171875,3250.95201171875,3241.601833274148,17890000.0,21940800.0,False,,False,
1992-03-20,3261.39990234375,3277.280029296875,3255.81005859375,3276.39990234375,3276.39990234375,28640000,3256.899951171875,3252.140009765625,3242.2232273646764,17170000.0,21917200.0,False,,False,
1992-03-23,3275.89990234375,3275.93994140625,3261.179931640625,3272.10009765625,3272.10009765625,15690000,3264.039990234375,3253.184013671875,3242.747382983827,28640000.0,21762200.0,False,,False,
1992-03-24,3272.10009765625,3284.43994140625,3249.110107421875,3261.0,3261.0,24380000,3265.039990234375,3254.636015625,3243.0620832772092,15690000.0,21863800.0,False,,False,
1992-03-25,3261.0,3276.389892578125,3251.1201171875,3259.39990234375,3259.39990234375,18960000,3266.0599609375,3255.800009765625,3243.3389954647773,24380000.0,21758600.0,False,,False,
1992-03-26,3259.39990234375,3275.0400390625,3251.340087890625,3267.699951171875,3267.699951171875,18120000,3267.319970703125,3255.28400390625,3243.745011393229,18960000.0,21529800.0,False,,False,
1992-03-27,3267.699951171875,3268.110107421875,3226.52001953125,3231.39990234375,3231.39990234375,15140000,3258.319970703125,3253.332001953125,3243.5426325563526,18120000.0,21070600.0,False,,False,
1992-03-30,3231.39990234375,3248.8798828125,3229.429931640625,3235.199951171875,3235.199951171875,12640000,3250.93994140625,3251.44400390625,3243.4080731791832,15140000.0,20527800.0,False,,False,
1992-03-31,3235.199951171875,3260.72998046875,3228.97998046875,3235.5,3235.5,15110000,3245.83994140625,3250.552001953125,3243.2825482080852,12640000.0,20466200.0,False,,False,
1992-04-01,3235.5,3252.239990234375,3215.340087890625,3249.300048828125,3249.300048828125,18840000,3243.819970703125,3249.192001953125,3243.3765716552734,15110000.0,20359800.0,False,,False,
1992-04-02,3249.300048828125,3259.6201171875,3220.260009765625,3234.10009765625,3234.10009765625,19020000,3237.1,3247.776005859375,3243.233856670673,18840000.0,20308400.0,False,,False,
1992-04-03,3234.10009765625,3250.889892578125,3211.31005859375,3249.10009765625,3249.10009765625,21150000,3240.6400390625,3247.03201171875,3243.3227391098485,19020000.0,20288600.0,False,,False,
1992-04-06,3249.300048828125,3276.830078125,3249.300048828125,3275.5,3275.5,20110000,3248.700048828125,3247.040009765625,3243.8029967350744,21150000.0,20238800.0,False,,False,
1992-04-07,3275.5,3279.2900390625,3211.090087890625,3213.60009765625,3213.60009765625,22490000,3244.320068359375,3243.97201171875,3243.3588364545035,20110000.0,20306400.0,False,,False,
1992-04-08,3213.60009765625,3213.60009765625,3161.22998046875,3181.39990234375,3181.39990234375,29710000,3230.7400390625,3240.48400390625,3242.460880887681,22490000.0,20401400.0,False,,True,3229.668098144531
1992-04-09,3181.800048828125,3231.659912109375,3181.800048828125,3225.0,3225.0,24490000,3228.92001953125,3239.82400390625,3242.211439732143,29710000.0,20241200.0,False,,False,
1992-04-10,3225.60009765625,3262.969970703125,3225.60009765625,3255.39990234375,3255.39990234375,18650000,3230.17998046875,3241.17599609375,3242.3971927266725,24490000.0,20172600.0,False,,False,
1992-04-13,3255.39990234375,3270.570068359375,3248.429931640625,3269.89990234375,3269.89990234375,13220000,3229.0599609375,3243.36798828125,3242.7791748046875,18650000.0,20024800.0,False,,False,
1992-04-14,3269.89990234375,3322.22998046875,3269.449951171875,3306.10009765625,3306.10009765625,26050000,3247.5599609375,3246.3719921875,3243.646584706764,13220000.0,20168600.0,False,,False,
1992-04-15,3307.0,3354.199951171875,3307.0,3353.800048828125,3353.800048828125,25460000,3282.039990234375,3252.179990234375,3245.135145032728,26050000.0,20198400.0,True,3290.465,False,
1992-04-16,3353.800048828125,3366.5,3343.25,3366.5,3366.5,27840000,3310.339990234375,3258.495986328125,3246.7533430989583,25460000.0,20208000.0,False,,False,
1992-04-20,3365.60009765625,3365.610107421875,3315.52001953125,3336.300048828125,3336.300048828125,22290000,3326.52001953125,3262.5119921875,3248.9386783854166,27840000.0,20244000.0,False,,False,
1992-04-21,3336.300048828125,3350.6298828125,3320.889892578125,3343.300048828125,3343.300048828125,20080000,3341.200048828125,3266.787998046875,3250.829345703125,22290000.0,20212400.0,False,,False,
1992-04-22,3343.300048828125,3352.860107421875,3330.719970703125,3338.800048828125,3338.800048828125,18160000,3347.7400390625,3270.1,3252.678678385417,20080000.0,20253600.0,False,,False,
1992-04-23,3338.800048828125,3352.860107421875,3330.719970703125,3348.60009765625,3348.60009765625,24810000,3346.700048828125,3273.872001953125,3254.596012369792,18160000.0,20281800.0,False,,False,
1992-04-24,3348.60009765625,3361.81005859375,3323.1201171875,3324.5,3324.5,21220000,3338.300048828125,3276.396005859375,3256.204013671875,24810000.0,20274600.0,False,,False,
1992-04-27,3324.0,3324.02001953125,3303.669921875,3304.56005859375,3304.56005859375,21610000,3331.95205078125,3277.522412109375,3257.471481119792,21220000.0,20262800.0,False,,False,
1992-04-28,3304.5,3317.080078125,3283.989990234375,3307.89990234375,3307.89990234375,18860000,3324.872021484375,3278.954404296875,3258.916813151042,21610000.0,20214800.0,False,,False,
1992-04-29,3308.10009765625,3338.77001953125,3308.10009765625,3333.199951171875,3333.199951171875,21280000,3323.752001953125,3281.84240234375,3260.884811197917,18860000.0,20201000.0,False,,False,
1992-04-30,3333.199951171875,3361.139892578125,3328.489990234375,3359.10009765625,3359.10009765625,22960000,3325.852001953125,3285.83041015625,3262.390146484375,21280000.0,20201600.0,False,,False,
1992-05-01,3359.10009765625,3362.030029296875,3324.02001953125,3336.10009765625,3336.10009765625,19380000,3328.172021484375,3288.566416015625,3263.424814453125,22960000.0,20072400.0,False,,False,
1992-05-04,3336.10009765625,3387.52001953125,3335.8701171875,3378.10009765625,3378.10009765625,18680000,3342.880029296875,3294.434423828125,3265.1381477864584,19380000.0,19909200.0,False,,False,
1992-05-05,3378.10009765625,3378.1298828125,3358.89990234375,3359.39990234375,3359.39990234375,18080000,3353.180029296875,3299.402421875,3266.3968131510414,18680000.0,19913200.0,False,,False,
1992-05-06,3360.0,3383.719970703125,3360.0,3369.39990234375,3369.39990234375,17940000,3360.42001953125,3304.75841796875,3267.935478515625,18080000.0,19852400.0,False,,False,
1992-05-07,3369.39990234375,3374.780029296875,3357.330078125,3363.39990234375,3363.39990234375,17570000,3361.27998046875,3309.322412109375,3269.8021451822915,17940000.0,19780600.0,False,,False,
1992-05-08,3363.39990234375,3375.669921875,3353.530029296875,3369.39990234375,3369.39990234375,14560000,3367.93994140625,3314.734404296875,3271.3168098958336,17570000.0,19697600.0,False,,False,
1992-05-11,3369.39990234375,3397.81005859375,3368.9599609375,3397.60009765625,3397.60009765625,14110000,3371.83994140625,3320.674404296875,3273.595478515625,14560000.0,19620600.0,False,,False,
1992-05-12,3397.60009765625,3440.669921875,3373.909912109375,3385.10009765625,3385.10009765625,19030000,3376.97998046875,3325.058408203125,3275.6261458333333,14110000.0,19656800.0,False,,False,
1992-05-13,3385.10009765625,3396.7900390625,3378.7099609375,3392.0,3392.0,17720000,3381.5,3332.194404296875,3277.6448111979166,19030000.0,19620800.0,False,,False,
1992-05-14,3392.0,3393.580078125,3357.2099609375,3368.89990234375,3368.89990234375,18270000,3382.6,3339.694404296875,3278.9354752604168,17720000.0,19530200.0,False,,False,
1992-05-15,3368.89990234375,3368.89990234375,3346.0,3353.10009765625,3353.10009765625,18430000,3379.3400390625,3344.818408203125,3280.6434765625,18270000.0,19534400.0,False,,False,
1992-05-18,3353.10009765625,3381.639892578125,3353.090087890625,3376.0,3376.0,14960000,3375.02001953125,3349.642412109375,3282.3914778645835,18430000.0,19464400.0,False,,False,
1992-05-19,3376.0,3440.18994140625,3368.469970703125,3398.0,3398.0,20950000,3377.6,3354.766416015625,3284.7194791666666,14960000.0,19552800.0,False,,False,
1992-05-20,3398.0,3404.340087890625,3388.22998046875,3393.800048828125,3393.800048828125,34230000,3377.960009765625,3358.2744140625,3286.848811848958,20950000.0,19822800.0,False,,False,
1992-05-21,3393.800048828125,3394.090087890625,3365.5400390625,3378.699951171875,3378.699951171875,19190000,3379.92001953125,3359.27041015625,3288.260810546875,34230000.0,19853200.0,False,,False,
1992-05-22,3378.699951171875,3392.6201171875,3376.52001953125,3386.800048828125,3386.800048828125,17690000,3386.660009765625,3360.082412109375,3289.9834765625,19190000.0,19845400.0,False,,False,
1992-05-26,3386.800048828125,3386.800048828125,3356.43994140625,3364.199951171875,3364.199951171875,25940000,3384.3,3361.198408203125,3291.431474609375,17690000.0,20036800.0,False,,False,
1992-05-27,3364.199951171875,3380.330078125,3360.070068359375,3370.39990234375,3370.39990234375,22390000,3378.77998046875,3362.28240234375,3293.3648079427085,25940000.0,20183600.0,False,,False,
1992-05-28,3370.39990234375,3398.429931640625,3368.6201171875,3398.39990234375,3398.39990234375,18350000,3379.699951171875,3364.666396484375,3295.4088053385417,22390000.0,20190200.0,False,,False,
1992-05-29,3398.39990234375,3420.2099609375,3396.10009765625,3396.89990234375,3396.89990234375,20770000,3383.33994140625,3366.598388671875,3297.3461360677084,18350000.0,20247800.0,False,,False,
1992-06-01,3396.89990234375,3413.469970703125,3373.030029296875,3413.199951171875,3413.199951171875,21280000,3388.619921875,3370.14638671875,3299.164801432292,20770000.0,20330000.0,False,,False,
1992-06-02,3413.199951171875,3420.469970703125,3392.72998046875,3396.10009765625,3396.10009765625,22350000,3394.999951171875,3373.80798828125,3301.156803385417,21280000.0,20204200.0,False,,False,
1992-06-03,3396.10009765625,3422.280029296875,3389.360107421875,3407.0,3407.0,22690000,3402.319970703125,3377.7719921875,3303.3034700520834,22350000.0,20344200.0,False,,False,
1992-06-04,3407.0,3410.10009765625,3392.469970703125,3399.699951171875,3399.699951171875,24370000,3402.57998046875,3380.4319921875,3305.6368033854164,22690000.0,20344000.0,False,,False,
1992-06-05,3399.699951171875,3403.10009765625,3392.469970703125,3398.699951171875,3398.699951171875,23760000,3402.939990234375,3382.015986328125,3307.8821354166666,24370000.0,20440000.0,False,,False,
1992-06-08,3398.699951171875,3404.1298828125,3391.68994140625,3404.10009765625,3404.10009765625,16280000,3401.12001953125,3384.735986328125,3309.528802083333,23760000.0,20403200.0,False,,False,
1992-06-09,3404.10009765625,3405.429931640625,3359.550048828125,3369.89990234375,3369.89990234375,17510000,3395.87998046875,3384.407978515625,3310.7248014322918,16280000.0,20450600.0,False,,False,
1992-06-10,3369.89990234375,3370.949951171875,3338.2900390625,3343.199951171875,3343.199951171875,20880000,3383.119970703125,3383.75998046875,3311.53546875,17510000.0,20615400.0,False,,False,
1992-06-11,3343.199951171875,3352.550048828125,3323.780029296875,3351.5,3351.5,24850000,3373.47998046875,3383.043984375,3312.7848014322917,20880000.0,20810200.0,False,,False,
1992-06-12,3352.0,3381.580078125,3352.0,3354.39990234375,3354.39990234375,19820000,3364.619970703125,3382.683984375,3313.7327994791667,24850000.0,20829800.0,False,,False,
1992-06-15,3354.39990234375,3363.18994140625,3337.510009765625,3354.89990234375,3354.89990234375,17220000,3354.779931640625,3382.103984375,3314.87146484375,19820000.0,20793800.0,False,,False,
1992-06-16,3354.89990234375,3367.199951171875,3329.489990234375,3329.5,3329.5,19190000,3346.699951171875,3379.37998046875,3315.6954654947917,17220000.0,20754600.0,False,,False,
1992-06-17,3329.5,3329.75,3283.75,3287.800048828125,3287.800048828125,28140000,3335.619970703125,3375.487978515625,3315.8621321614582,19190000.0,20915200.0,False,,True,3346.39875
1992-06-18,3287.800048828125,3290.429931640625,3269.030029296875,3274.10009765625,3274.10009765625,25690000,3320.139990234375,3370.771982421875,3315.6461328125,28140000.0,20979200.0,False,,False,
1992-06-19,3274.39990234375,3299.530029296875,3274.3798828125,3285.39990234375,3285.39990234375,26660000,3306.339990234375,3367.431982421875,3315.870130208333,25690000.0,20918200.0,False,,False,
1992-06-22,3285.39990234375,3285.889892578125,3254.050048828125,3280.800048828125,3280.800048828125,20420000,3291.52001953125,3364.53998046875,3316.394130859375,26660000.0,20836800.0,False,,False,
1992-06-23,3280.800048828125,3296.85009765625,3280.5400390625,3285.60009765625,3285.60009765625,26320000,3282.7400390625,3360.923984375,3317.2474641927083,20420000.0,20990200.0,False,,False,
1992-06-24,3285.60009765625,3302.739990234375,3284.010009765625,3290.699951171875,3290.699951171875,24360000,3283.32001953125,3356.631982421875,3318.2554622395833,26320000.0,21213000.0,False,,False,
1992-06-25,3290.699951171875,3304.080078125,3271.43994140625,3284.0,3284.0,21160000,3285.3,3352.23998046875,3318.96212890625,24360000.0,21115200.0,False,,False,
1992-06-26,3284.0,3290.969970703125,3269.840087890625,3282.39990234375,3282.39990234375,16650000,3284.7,3348.387978515625,3319.9461263020835,21160000.0,20939000.0,False,,False,
1992-06-29,3282.699951171875,3319.860107421875,3282.679931640625,3319.860107421875,3319.860107421875,17130000,3292.51201171875,3345.710380859375,3321.4295930989583,16650000.0,20724800.0,False,,False,
1992-06-30,3319.89990234375,3331.6298828125,3316.64990234375,3318.5,3318.5,18630000,3299.0919921875,3343.8823828125,3322.530927734375,17130000.0,20651600.0,False,,False,
1992-07-01,3318.800048828125,3354.10009765625,3318.7900390625,3354.10009765625,3354.10009765625,22780000,3311.772021484375,3343.230390625,3324.100263671875,18630000.0,20705600.0,False,,False,
1992-07-02,3354.10009765625,3373.889892578125,3326.5400390625,3330.300048828125,3330.300048828125,25900000,3321.03203125,3340.506396484375,3325.0909309895833,22780000.0,20860400.0,False,,False,
1992-07-06,3330.300048828125,3340.2900390625,3326.780029296875,3339.199951171875,3339.199951171875,23870000,3332.392041015625,3338.1983984375,3326.2229296875,25900000.0,20841600.0,False,,False,
1992-07-07,3339.199951171875,3352.7099609375,3291.389892578125,3295.199951171875,3295.199951171875,25200000,3327.460009765625,3333.4783984375,3326.673597005208,23870000.0,20921200.0,False,,True,3369.473510742187
1992-07-08,3295.199951171875,3303.27001953125,3273.56005859375,3293.300048828125,3293.300048828125,23540000,3322.42001953125,3329.366396484375,3326.898932291667,25200000.0,20959800.0,False,,False,
1992-07-09,3293.60009765625,3336.5,3293.550048828125,3324.10009765625,3324.10009765625,23090000,3316.42001953125,3326.050400390625,3327.592265625,23540000.0,21044400.0,False,,False,
1992-07-10,3324.10009765625,3339.75,3315.159912109375,3330.60009765625,3330.60009765625,15400000,3316.480029296875,3323.28640625,3328.5202669270834,23090000.0,20926800.0,False,,False,
1992-07-13,3330.60009765625,3344.070068359375,3327.050048828125,3337.300048828125,3337.300048828125,13650000,3316.100048828125,3320.83041015625,3329.558935546875,15400000.0,20740600.0,False,,False,
1992-07-14,3337.300048828125,3358.929931640625,3328.669921875,3358.39990234375,3358.39990234375,19130000,3328.7400390625,3319.00240234375,3330.7682682291666,13650000.0,20735600.0,False,,False,
1992-07-15,3358.39990234375,3363.25,3339.75,3345.39990234375,3345.39990234375,21110000,3339.160009765625,3318.02240234375,3332.2882682291665,19130000.0,20784200.0,False,,False,
1992-07-16,3345.39990234375,3364.330078125,3333.260009765625,3361.60009765625,3361.60009765625,21500000,3346.660009765625,3318.758408203125,3333.973603515625,21110000.0,20852600.0,False,,False,
1992-07-17,3361.10009765625,3361.10009765625,3317.050048828125,3331.60009765625,3331.60009765625,22830000,3346.860009765625,3317.962412109375,3335.2549381510416,21500000.0,20950400.0,False,,False,
1992-07-20,3331.10009765625,3331.10009765625,3287.06005859375,3303.0,3303.0,18060000,3340.0,3315.906416015625,3335.9709375,22830000.0,20960200.0,False,,False,
1992-07-21,3303.300048828125,3322.72998046875,3303.27001953125,3308.39990234375,3308.39990234375,16810000,3330.0,3314.046416015625,3336.9616015625,18060000.0,21005200.0,False,,False,
1992-07-22,3307.89990234375,3307.89990234375,3275.179931640625,3277.60009765625,3277.60009765625,19750000,3316.4400390625,3311.970419921875,3337.3416015625,16810000.0,21118000.0,False,,False,
1992-07-23,3277.60009765625,3291.389892578125,3266.530029296875,3290.0,3290.0,23000000,3302.12001953125,3312.05841796875,3337.5349348958334,19750000.0,21197400.0,False,,False,
1992-07-24,3290.0,3297.300048828125,3276.800048828125,3285.699951171875,3285.699951171875,13420000,3292.939990234375,3312.522412109375,3338.4962662760418,23000000.0,21111400.0,False,,False,
1992-07-27,3285.699951171875,3299.489990234375,3282.199951171875,3282.199951171875,3282.199951171875,14760000,3288.77998046875,3312.3944140625,3339.840266927083,13420000.0,21041200.0,False,,False,
1992-07-28,3282.199951171875,3335.14990234375,3282.199951171875,3334.10009765625,3334.10009765625,22000000,3293.92001953125,3314.526416015625,3341.294934895833,14760000.0,21112600.0,False,,False,
1992-07-29,3334.10009765625,3385.1298828125,3334.090087890625,3379.199951171875,3379.199951171875,30410000,3314.239990234375,3318.27041015625,3342.945602213542,22000000.0,21421600.0,True,3317.4196374511716,False,
1992-07-30,3379.199951171875,3395.93994140625,3374.330078125,3391.89990234375,3391.89990234375,20060000,3334.619970703125,3322.318408203125,3344.5722688802084,30410000.0,21403800.0,False,,False,
1992-07-31,3391.89990234375,3402.9599609375,3385.669921875,3393.800048828125,3393.800048828125,13500000,3356.239990234375,3326.71041015625,3345.7416015625,20060000.0,20989200.0,False,,False,
1992-08-03,3393.800048828125,3399.989990234375,3384.050048828125,3395.39990234375,3395.39990234375,17280000,3378.87998046875,3331.23041015625,3346.2962662760415,13500000.0,20951000.0,False,,False,
1992-08-04,3395.39990234375,3396.75,3377.570068359375,3384.300048828125,3384.300048828125,16430000,3388.919970703125,3333.8080078125,3346.5336002604167,17280000.0,20925800.0,False,,False,
1992-08-05,3384.300048828125,3384.320068359375,3360.280029296875,3365.10009765625,3365.10009765625,17830000,3386.1,3335.67201171875,3346.9176009114585,16430000.0,20763600.0,False,,False,
