Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA5,SMA25,SMA75,RecentVolume,VolumeMA,FTD,FTD_POS,R_FTD,R_FTD_POS
1980-03-06 00:00:00+09:00,6736.08984375,6736.08984375,6736.08984375,6736.08984375,0,0.0,0.0,6773.37001953125,6784.52201171875,6734.409974563953,0.0,0.0,False,,False,
1980-03-07 00:00:00+09:00,6625.18017578125,6625.18017578125,6625.18017578125,6625.18017578125,0,0.0,0.0,6745.42802734375,6778.8028125,6731.9274791370735,0.0,0.0,False,,True,6658.306076660156
1980-03-10 00:00:00+09:00,6507.16015625,6507.16015625,6507.16015625,6507.16015625,0,0.0,0.0,6688.148046875,6767.98361328125,6726.932649739583,0.0,0.0,False,,True,6539.695957031249
1980-03-11 00:00:00+09:00,6535.669921875,6535.669921875,6535.669921875,6535.669921875,0,0.0,0.0,6639.62802734375,6757.64201171875,6722.774764351223,0.0,0.0,False,,False,
1980-03-12 00:00:00+09:00,6609.4599609375,6609.4599609375,6609.4599609375,6609.4599609375,0,0.0,0.0,6602.71201171875,6751.41560546875,6720.363811087101,0.0,0.0,False,,False,
1980-03-13 00:00:00+09:00,6604.39013671875,6604.39013671875,6604.39013671875,6604.39013671875,0,0.0,0.0,6576.3720703125,6743.5780078125,6717.947692871094,0.0,0.0,False,,False,
1980-03-14 00:00:00+09:00,6593.39990234375,6593.39990234375,6593.39990234375,6593.39990234375,0,0.0,0.0,6570.016015625,6735.48919921875,6715.405901227678,0.0,0.0,False,,False,
1980-03-17 00:00:00+09:00,6562.66015625,6562.66015625,6562.66015625,6562.66015625,0,0.0,0.0,6581.116015625,6725.3544140625,6712.350986328125,0.0,0.0,False,,False,
1980-03-18 00:00:00+09:00,6578.2099609375,6578.2099609375,6578.2099609375,6578.2099609375,0,0.0,0.0,6589.6240234375,6715.3608203125,6709.720770143995,0.0,0.0,False,,False,
1980-03-19 00:00:00+09:00,6584.759765625,6584.759765625,6584.759765625,6584.759765625,0,0.0,0.0,6584.683984375,6705.3116015625,6707.317673903245,0.0,0.0,False,,False,
1980-03-20 00:00:00+09:00,6584.759765625,6584.759765625,6584.759765625,6584.759765625,0,0.0,0.0,6580.75791015625,6695.10759765625,6705.005260539505,0.0,0.0,False,,False,
1980-03-21 00:00:00+09:00,6571.77001953125,6571.77001953125,6571.77001953125,6571.77001953125,0,0.0,0.0,6576.43193359375,6684.87,6702.537941261574,0.0,0.0,False,,False,
1980-03-24 00:00:00+09:00,6567.25,6567.25,6567.25,6567.25,0,0.0,0.0,6577.34990234375,6677.29599609375,6700.078160511363,0.0,0.0,False,,False,
1980-03-25 00:00:00+09:00,6531.259765625,6531.259765625,6531.259765625,6531.259765625,0,0.0,0.0,6567.95986328125,6668.02279296875,6697.063546316965,0.0,0.0,False,,False,
1980-03-26 00:00:00+09:00,6535.8798828125,6535.8798828125,6535.8798828125,6535.8798828125,0,0.0,0.0,6558.18388671875,6657.21759765625,6694.235762746711,0.0,0.0,False,,False,
1980-03-27 00:00:00+09:00,6481.02001953125,6481.02001953125,6481.02001953125,6481.02001953125,0,0.0,0.0,6537.4359375,6645.3980078125,6690.5596292429955,0.0,0.0,False,,False,
1980-03-28 00:00:00+09:00,6475.93017578125,6475.93017578125,6475.93017578125,6475.93017578125,0,0.0,0.0,6518.26796875,6633.10640625,6686.921841896186,0.0,0.0,False,,False,
1980-03-31 00:00:00+09:00,6556.18994140625,6556.18994140625,6556.18994140625,6556.18994140625,0,0.0,0.0,6516.05595703125,6625.30240234375,6684.742976888021,0.0,0.0,False,,False,
1980-04-01 00:00:00+09:00,6502.7998046875,6502.7998046875,6502.7998046875,6502.7998046875,0,0.0,0.0,6510.36396484375,6615.8371875,6681.760301933914,0.0,0.0,False,,False,
1980-04-02 00:00:00+09:00,6562.990234375,6562.990234375,6562.990234375,6562.990234375,0,0.0,0.0,6515.78603515625,6607.263203125,6679.844655682964,0.0,0.0,False,,False,
1980-04-03 00:00:00+09:00,6614.2001953125,6614.2001953125,6614.2001953125,6614.2001953125,0,0.0,0.0,6542.4220703125,6602.0716015625,6678.802680121527,0.0,0.0,False,,False,
1980-04-04 00:00:00+09:00,6688.64013671875,6688.64013671875,6688.64013671875,6688.64013671875,0,0.0,0.0,6584.9640625,6599.0216015625,6678.956390380859,0.0,0.0,False,,False,
1980-04-07 00:00:00+09:00,6737.06005859375,6737.06005859375,6737.06005859375,6737.06005859375,0,0.0,0.0,6621.1380859375,6596.7616015625,6679.85029296875,0.0,0.0,False,,False,
1980-04-08 00:00:00+09:00,6682.5400390625,6682.5400390625,6682.5400390625,6682.5400390625,0,0.0,0.0,6657.0861328125,6592.93240234375,6679.891046697443,0.0,0.0,False,,False,
1980-04-09 00:00:00+09:00,6708.240234375,6708.240234375,6708.240234375,6708.240234375,0,0.0,0.0,6686.1361328125,6589.50041015625,6680.314168901586,0.0,0.0,False,,False,
1980-04-10 00:00:00+09:00,6730.509765625,6730.509765625,6730.509765625,6730.509765625,0,0.0,0.0,6709.398046875,6589.27720703125,6681.052339441636,0.0,0.0,False,,False,
1980-04-11 00:00:00+09:00,6751.9599609375,6751.9599609375,6751.9599609375,6751.9599609375,0,0.0,0.0,6722.06201171875,6594.3483984375,6682.079986129982,0.0,0.0,False,,False,
1980-04-14 00:00:00+09:00,6808.169921875,6808.169921875,6808.169921875,6808.169921875,0,0.0,0.0,6736.283984375,6606.3887890625,6683.881270926339,0.0,0.0,False,,False,
1980-04-15 00:00:00+09:00,6805.77978515625,6805.77978515625,6805.77978515625,6805.77978515625,0,0.0,0.0,6760.93193359375,6617.19318359375,6685.598151408451,0.0,0.0,False,,False,
1980-04-16 00:00:00+09:00,6770.3701171875,6770.3701171875,6770.3701171875,6770.3701171875,0,0.0,0.0,6773.35791015625,6623.62958984375,6686.775539822049,0.0,0.0,False,,False,
1980-04-17 00:00:00+09:00,6798.77978515625,6798.77978515625,6798.77978515625,6798.77978515625,0,0.0,0.0,6787.0119140625,6631.40517578125,6688.309844552654,0.0,0.0,False,,False,
1980-04-18 00:00:00+09:00,6811.39013671875,6811.39013671875,6811.39013671875,6811.39013671875,0,0.0,0.0,6798.89794921875,6640.12478515625,6689.9730917440875,0.0,0.0,False,,False,
1980-04-21 00:00:00+09:00,6810.669921875,6810.669921875,6810.669921875,6810.669921875,0,0.0,0.0,6799.39794921875,6650.04517578125,6691.5823828125,0.0,0.0,False,,False,
1980-04-22 00:00:00+09:00,6799.009765625,6799.009765625,6799.009765625,6799.009765625,0,0.0,0.0,6798.0439453125,6658.87716796875,6694.767044270833,0.0,0.0,False,,False,
1980-04-23 00:00:00+09:00,6843.85009765625,6843.85009765625,6843.85009765625,6843.85009765625,0,0.0,0.0,6812.73994140625,6669.24078125,6698.649713541667,0.0,0.0,False,,False,
1980-04-24 00:00:00+09:00,6830.31005859375,6830.31005859375,6830.31005859375,6830.31005859375,0,0.0,0.0,6819.04599609375,6679.06279296875,6702.2101171875,0.0,0.0,False,,False,
1980-04-25 00:00:00+09:00,6904.81005859375,6904.81005859375,6904.81005859375,6904.81005859375,0,0.0,0.0,6837.72998046875,6692.38439453125,6706.38318359375,0.0,0.0,False,,False,
1980-04-28 00:00:00+09:00,6875.66015625,6875.66015625,6875.66015625,6875.66015625,0,0.0,0.0,6850.72802734375,6704.72080078125,6710.138522135417,0.0,0.0,False,,False,
1980-04-30 00:00:00+09:00,6865.56005859375,6865.56005859375,6865.56005859375,6865.56005859375,0,0.0,0.0,6864.0380859375,6718.0928125,6713.472526041666,0.0,0.0,False,,False,
1980-05-01 00:00:00+09:00,6865.080078125,6865.080078125,6865.080078125,6865.080078125,0,0.0,0.0,6868.28408203125,6731.2608203125,6716.2129296875,0.0,0.0,False,,False,
1980-05-02 00:00:00+09:00,6882.64990234375,6882.64990234375,6882.64990234375,6882.64990234375,0,0.0,0.0,6878.75205078125,6747.326015625,6719.27146484375,0.0,0.0,False,,False,
1980-05-06 00:00:00+09:00,6856.080078125,6856.080078125,6856.080078125,6856.080078125,0,0.0,0.0,6869.0060546875,6762.53201171875,6721.9352018229165,0.0,0.0,False,,False,
1980-05-07 00:00:00+09:00,6834.83984375,6834.83984375,6834.83984375,6834.83984375,0,0.0,0.0,6860.8419921875,6773.6780078125,6724.409069010417,0.0,0.0,False,,False,
1980-05-08 00:00:00+09:00,6757.7001953125,6757.7001953125,6757.7001953125,6757.7001953125,0,0.0,0.0,6839.27001953125,6783.8740234375,6725.628138020833,0.0,0.0,False,,True,6791.488696289061
1980-05-09 00:00:00+09:00,6808.3798828125,6808.3798828125,6808.3798828125,6808.3798828125,0,0.0,0.0,6827.92998046875,6793.689609375,6727.278671875,0.0,0.0,False,,False,
1980-05-12 00:00:00+09:00,6754.93994140625,6754.93994140625,6754.93994140625,6754.93994140625,0,0.0,0.0,6802.38798828125,6799.31919921875,6728.088671875,0.0,0.0,False,,False,
1980-05-13 00:00:00+09:00,6766.93994140625,6766.93994140625,6766.93994140625,6766.93994140625,0,0.0,0.0,6784.5599609375,6802.45119140625,6728.35546875,0.0,0.0,False,,False,
1980-05-14 00:00:00+09:00,6747.740234375,6747.740234375,6747.740234375,6747.740234375,0,0.0,0.0,6767.1400390625,6802.8783984375,6728.089205729167,0.0,0.0,False,,False,
1980-05-15 00:00:00+09:00,6746.509765625,6746.509765625,6746.509765625,6746.509765625,0,0.0,0.0,6764.901953125,6805.4371875,6727.861204427083,0.0,0.0,False,,False,
1980-05-16 00:00:00+09:00,6733.0,6733.0,6733.0,6733.0,0,0.0,0.0,6749.8259765625,6806.427578125,6727.356803385416,0.0,0.0,False,,False,
1980-05-19 00:00:00+09:00,6634.330078125,6634.330078125,6634.330078125,6634.330078125,0,0.0,0.0,6725.70400390625,6802.580390625,6725.459869791666,0.0,0.0,False,,True,6667.501728515625
1980-05-20 00:00:00+09:00,6707.2998046875,6707.2998046875,6707.2998046875,6707.2998046875,0,0.0,0.0,6713.7759765625,6800.793984375,6724.6483984375,0.0,0.0,False,,False,
1980-05-21 00:00:00+09:00,6822.18017578125,6822.18017578125,6822.18017578125,6822.18017578125,0,0.0,0.0,6728.66396484375,6801.35439453125,6725.242265625,0.0,0.0,False,,False,
1980-05-22 00:00:00+09:00,6836.89013671875,6836.89013671875,6836.89013671875,6836.89013671875,0,0.0,0.0,6746.7400390625,6802.59880859375,6725.811334635417,0.0,0.0,False,,False,
1980-05-23 00:00:00+09:00,6839.89013671875,6839.89013671875,6839.89013671875,6839.89013671875,0,0.0,0.0,6768.11806640625,6805.379609375,6726.808268229167,0.0,0.0,False,,False,
1980-05-26 00:00:00+09:00,6831.919921875,6831.919921875,6831.919921875,6831.919921875,0,0.0,0.0,6807.63603515625,6806.70521484375,6727.229466145834,0.0,0.0,False,,False,
1980-05-27 00:00:00+09:00,6826.5,6826.5,6826.5,6826.5,0,0.0,0.0,6831.47607421875,6807.309609375,6727.641197916667,0.0,0.0,False,,False,
1980-05-28 00:00:00+09:00,6849.0498046875,6849.0498046875,6849.0498046875,6849.0498046875,0,0.0,0.0,6836.85,6808.8448046875,6728.08146484375,0.0,0.0,False,,False,
1980-05-29 00:00:00+09:00,6841.39990234375,6841.39990234375,6841.39990234375,6841.39990234375,0,0.0,0.0,6837.751953125,6810.54041015625,6728.259466145833,0.0,0.0,False,,False,
1980-05-30 00:00:00+09:00,6855.7001953125,6855.7001953125,6855.7001953125,6855.7001953125,0,0.0,0.0,6840.91396484375,6811.0144140625,6728.522265625,0.0,0.0,False,,False,
1980-06-02 00:00:00+09:00,6862.7001953125,6862.7001953125,6862.7001953125,6862.7001953125,0,0.0,0.0,6847.07001953125,6812.31001953125,6728.8268033854165,0.0,0.0,False,,False,
1980-06-03 00:00:00+09:00,6826.18017578125,6826.18017578125,6826.18017578125,6826.18017578125,0,0.0,0.0,6847.0060546875,6809.16482421875,6728.80640625,0.0,0.0,False,,False,
1980-06-04 00:00:00+09:00,6795.6298828125,6795.6298828125,6795.6298828125,6795.6298828125,0,0.0,0.0,6836.3220703125,6805.96361328125,6729.3268033854165,0.0,0.0,False,,False,
1980-06-05 00:00:00+09:00,6821.240234375,6821.240234375,6821.240234375,6821.240234375,0,0.0,0.0,6832.29013671875,6804.1908203125,6730.102141927084,0.0,0.0,False,,False,
1980-06-06 00:00:00+09:00,6814.5,6814.5,6814.5,6814.5,0,0.0,0.0,6824.05009765625,6802.1676171875,6730.215345052084,0.0,0.0,False,,False,
1980-06-09 00:00:00+09:00,6823.0400390625,6823.0400390625,6823.0400390625,6823.0400390625,0,0.0,0.0,6816.11806640625,6799.78322265625,6730.835748697917,0.0,0.0,False,,False,
1980-06-10 00:00:00+09:00,6783.240234375,6783.240234375,6783.240234375,6783.240234375,0,0.0,0.0,6807.530078125,6796.86962890625,6730.836015625,0.0,0.0,False,,False,
1980-06-11 00:00:00+09:00,6826.009765625,6826.009765625,6826.009765625,6826.009765625,0,0.0,0.0,6813.6060546875,6796.51642578125,6731.832278645833,0.0,0.0,False,,False,
1980-06-12 00:00:00+09:00,6814.72021484375,6814.72021484375,6814.72021484375,6814.72021484375,0,0.0,0.0,6812.30205078125,6798.7972265625,6732.836145833333,0.0,0.0,False,,False,
1980-06-13 00:00:00+09:00,6821.81005859375,6821.81005859375,6821.81005859375,6821.81005859375,0,0.0,0.0,6813.7640625,6799.33443359375,6733.42908203125,0.0,0.0,False,,False,
1980-06-16 00:00:00+09:00,6852.60986328125,6852.60986328125,6852.60986328125,6852.60986328125,0,0.0,0.0,6819.67802734375,6803.24123046875,6734.87734375,0.0,0.0,False,,False,
1980-06-17 00:00:00+09:00,6798.5,6798.5,6798.5,6798.5,0,0.0,0.0,6822.72998046875,6804.5036328125,6735.325475260417,0.0,0.0,False,,False,
1980-06-18 00:00:00+09:00,6824.9501953125,6824.9501953125,6824.9501953125,6824.9501953125,0,0.0,0.0,6822.51806640625,6807.59203125,6735.744010416666,0.0,0.0,False,,False,
1980-06-19 00:00:00+09:00,6791.8798828125,6791.8798828125,6791.8798828125,6791.8798828125,0,0.0,0.0,6817.95,6809.4068359375,6735.9254752604165,0.0,0.0,False,,False,
1980-06-20 00:00:00+09:00,6813.85009765625,6813.85009765625,6813.85009765625,6813.85009765625,0,0.0,0.0,6816.3580078125,6812.64083984375,6736.189609375,0.0,0.0,False,,False,
1980-06-23 00:00:00+09:00,6860.89013671875,6860.89013671875,6860.89013671875,6860.89013671875,0,0.0,0.0,6818.0140625,6821.7032421875,6737.85361328125,0.0,0.0,False,,False,
1980-06-24 00:00:00+09:00,6806.3701171875,6806.3701171875,6806.3701171875,6806.3701171875,0,0.0,0.0,6819.5880859375,6825.6660546875,6740.269479166666,0.0,0.0,False,,False,
1980-06-25 00:00:00+09:00,6761.25,6761.25,6761.25,6761.25,0,0.0,0.0,6806.848046875,6823.22884765625,6743.65734375,0.0,0.0,False,,False,
1980-06-26 00:00:00+09:00,6800.52978515625,6800.52978515625,6800.52978515625,6800.52978515625,0,0.0,0.0,6808.57802734375,6821.77443359375,6747.18880859375,0.0,0.0,False,,False,
1980-06-27 00:00:00+09:00,6825.02978515625,6825.02978515625,6825.02978515625,6825.02978515625,0,0.0,0.0,6810.81396484375,6821.18001953125,6750.063072916667,0.0,0.0,False,,False,
1980-06-30 00:00:00+09:00,6870.7001953125,6870.7001953125,6870.7001953125,6870.7001953125,0,0.0,0.0,6812.7759765625,6822.73123046875,6753.6138736979165,0.0,0.0,False,,False,
1980-07-01 00:00:00+09:00,6824.35009765625,6824.35009765625,6824.35009765625,6824.35009765625,0,0.0,0.0,6816.37197265625,6822.645234375,6756.693209635417,0.0,0.0,False,,False,
1980-07-02 00:00:00+09:00,6819.4501953125,6819.4501953125,6819.4501953125,6819.4501953125,0,0.0,0.0,6828.01201171875,6821.46125,6760.117076822917,0.0,0.0,False,,False,
1980-07-03 00:00:00+09:00,6863.83984375,6863.83984375,6863.83984375,6863.83984375,0,0.0,0.0,6840.6740234375,6822.35884765625,6763.9254752604165,0.0,0.0,False,,False,
1980-07-04 00:00:00+09:00,6846.08984375,6846.08984375,6846.08984375,6846.08984375,0,0.0,0.0,6844.88603515625,6821.97443359375,6767.409876302083,0.0,0.0,False,,False,
1980-07-07 00:00:00+09:00,6708.490234375,6708.490234375,6708.490234375,6708.490234375,0,0.0,0.0,6812.44404296875,6815.80603515625,6769.059615885417,0.0,0.0,False,,True,6742.032685546874
1980-07-08 00:00:00+09:00,6755.5400390625,6755.5400390625,6755.5400390625,6755.5400390625,0,0.0,0.0,6798.68203125,6812.9804296875,6771.5098828125,0.0,0.0,False,,False,
1980-07-09 00:00:00+09:00,6789.7099609375,6789.7099609375,6789.7099609375,6789.7099609375,0,0.0,0.0,6792.733984375,6812.7436328125,6774.476015625,0.0,0.0,False,,False,
1980-07-10 00:00:00+09:00,6794.240234375,6794.240234375,6794.240234375,6794.240234375,0,0.0,0.0,6778.8140625,6811.6636328125,6777.982421875,0.0,0.0,False,,False,
1980-07-11 00:00:00+09:00,6787.9599609375,6787.9599609375,6787.9599609375,6787.9599609375,0,0.0,0.0,6767.1880859375,6810.60203125,6781.343489583333,0.0,0.0,False,,False,
1980-07-14 00:00:00+09:00,6779.35986328125,6779.35986328125,6779.35986328125,6779.35986328125,0,0.0,0.0,6781.36201171875,6808.85482421875,6785.321354166666,0.0,0.0,False,,False,
1980-07-15 00:00:00+09:00,6793.3701171875,6793.3701171875,6793.3701171875,6793.3701171875,0,0.0,0.0,6788.92802734375,6809.26001953125,6789.55388671875,0.0,0.0,False,,False,
1980-07-16 00:00:00+09:00,6816.14990234375,6816.14990234375,6816.14990234375,6816.14990234375,0,0.0,0.0,6794.216015625,6808.865625,6793.02001953125,0.0,0.0,False,,False,
1980-07-17 00:00:00+09:00,6810.41015625,6810.41015625,6810.41015625,6810.41015625,0,0.0,0.0,6797.45,6808.69322265625,6797.121490885416,0.0,0.0,False,,False,
1980-07-18 00:00:00+09:00,6819.77978515625,6819.77978515625,6819.77978515625,6819.77978515625,0,0.0,0.0,6803.81396484375,6808.61201171875,6800.5453515625,0.0,0.0,False,,False,
1980-07-21 00:00:00+09:00,6842.490234375,6842.490234375,6842.490234375,6842.490234375,0,0.0,0.0,6816.4400390625,6808.2072265625,6803.58921875,0.0,0.0,False,,False,
1980-07-22 00:00:00+09:00,6836.10009765625,6836.10009765625,6836.10009765625,6836.10009765625,0,0.0,0.0,6824.98603515625,6809.71123046875,6805.5553515625,0.0,0.0,False,,False,
1980-07-23 00:00:00+09:00,6837.47021484375,6837.47021484375,6837.47021484375,6837.47021484375,0,0.0,0.0,6829.25009765625,6810.21203125,6806.894153645833,0.0,0.0,False,,False,
1980-07-24 00:00:00+09:00,6795.97998046875,6795.97998046875,6795.97998046875,6795.97998046875,0,0.0,0.0,6826.3640625,6810.37603515625,6808.406686197916,0.0,0.0,False,,False,
1980-07-25 00:00:00+09:00,6810.490234375,6810.490234375,6810.490234375,6810.490234375,0,0.0,0.0,6824.50615234375,6810.241640625,6809.77001953125,0.0,0.0,False,,False,
1980-07-28 00:00:00+09:00,6816.7099609375,6816.7099609375,6816.7099609375,6816.7099609375,0,0.0,0.0,6819.35009765625,6808.47443359375,6810.91935546875,0.0,0.0,False,,False,
1980-07-29 00:00:00+09:00,6811.3798828125,6811.3798828125,6811.3798828125,6811.3798828125,0,0.0,0.0,6814.4060546875,6808.67482421875,6811.71162109375,0.0,0.0,False,,False,
1980-07-30 00:00:00+09:00,6821.10009765625,6821.10009765625,6821.10009765625,6821.10009765625,0,0.0,0.0,6811.13203125,6811.068828125,6811.8840234375,0.0,0.0,False,,False,
